mtime,stream_id,A,B,C,D,E,F,G,H,I,J
2021-10-01T15:20,bo,20,11,129,69,92,15,108,15,39,127
2021-10-01T15:20,b7,27,15,7,5,7,37,9,0,34,29
2021-10-01T15:20,Yu,7,7,0,7,17,33,4,0,27,46
2021-10-01T15:25,ZB,13,13,31,32,21,19,19,5,10,51
2021-10-01T15:25,bV,15,12,4,16,2,34,10,4,46,137
2021-10-01T15:25,bY,19,14,8,9,9,0,1,0,0,30
2021-10-01T15:25,cC,12,29,8,5,9,23,5,1,30,45
2021-10-01T15:25,cD,16,30,2,7,7,31,4,0,20,15
2021-10-01T15:25,cE,29,10,0,17,8,20,5,0,30,23
2021-10-01T15:25,be,13,9,16,26,14,53,11,5,30,29
2021-10-01T15:25,bg,23,20,11,4,9,46,9,2,34,46
2021-10-01T15:25,cF,15,11,13,2,11,21,7,1,14,46
2021-10-01T15:25,cA,16,30,11,6,3,32,3,2,24,31
2021-10-01T15:25,ad,21,13,112,26,325,18,91,2,68,211
2021-10-01T15:25,an,14,18,13,17,22,72,4,5,42,46
2021-10-01T15:25,Yg,18,9,5,12,3,66,6,0,80,42
2021-10-01T15:25,Wl,27,27,34,30,16,62,15,6,71,85
2021-10-01T15:25,Zo,14,12,16,6,7,17,10,7,34,72
2021-10-01T15:25,bh,30,7,10,7,56,30,22,5,28,65
2021-10-01T15:25,b5,3,0,0,1,0,3,0,0,0,2
2021-10-01T15:25,ba,26,16,11,15,30,60,39,6,32,72
2021-10-01T15:25,b9,245,244,160,36,115,512,135,51,363,569
2021-10-01T15:25,cG,20,9,13,6,26,32,5,0,20,44
2021-10-01T15:25,Zi,33,11,6,22,9,5,12,1,20,67
2021-10-01T15:25,bX,4,8,2,6,0,9,0,0,0,3
2021-10-01T15:25,Zb,116,110,92,356,90,98,214,9,164,643
2021-10-01T15:25,ZM,15,13,22,23,7,32,19,3,28,60
2021-10-01T15:25,ZI,36,46,111,87,45,56,56,36,86,151
2021-10-01T15:25,b1,16,7,2,5,3,7,6,2,102,114
2021-10-01T15:25,cH,260,661,166,28,124,1067,119,76,744,824
2021-10-01T15:25,bw,11,23,23,12,0,20,0,0,18,44
2021-10-01T15:25,Wy,23,9,29,17,26,32,3,0,33,79
2021-10-01T15:25,aB,27,107,0,12,4,415,0,2,53,40
2021-10-01T15:25,aq,1,363,0,4,0,20,0,0,11,0
2021-10-01T15:25,Z2,81,55,34,164,40,49,98,7,50,155
2021-10-01T15:25,b8,63,123,62,13,53,126,67,24,106,323
2021-10-01T15:25,bR,28,25,13,43,30,50,20,2,74,145
2021-10-01T15:25,Vp,8,18,5,10,0,37,4,1,26,55
2021-10-01T15:25,YM,13,35,9,7,9,67,5,2,42,99
2021-10-01T15:25,bb,15,8,6,3,10,20,10,0,28,45
2021-10-01T15:25,Y8,16,10,2,10,4,17,26,0,41,30
2021-10-01T15:25,aw,42,43,7,4,10,99,10,0,131,74
2021-10-01T15:25,a2,154,83,41,47,37,180,71,11,534,753
2021-10-01T15:25,Wz,18,27,10,16,1,54,1,2,23,14
2021-10-01T15:25,cI,13,9,11,3,7,16,5,1,28,50
2021-10-01T15:25,bT,78,69,30,279,37,608,16,2,149,126
2021-10-01T15:25,2,20,12,11,11,10,45,8,3,21,38
2021-10-01T15:25,Zn,14,21,18,11,10,46,12,0,31,56
2021-10-01T15:25,Z4,29,12,18,40,15,64,20,3,47,182
2021-10-01T15:25,aD,16,14,9,3,12,19,11,2,17,66
2021-10-01T15:25,Ys,13,25,17,12,6,34,14,4,54,60
2021-10-01T15:25,aM,9,13,8,33,14,13,11,1,14,34
2021-10-01T15:25,Wx,45,19,26,145,46,34,47,9,40,581
2021-10-01T15:25,bo,22,12,146,75,99,20,110,16,54,139
2021-10-01T15:25,VT,39,36,35,15,23,68,26,3,44,46
2021-10-01T15:25,bu,16,9,13,32,9,54,13,0,24,38
2021-10-01T15:25,WX,33,31,2,10,10,76,16,9,74,103
2021-10-01T15:25,bx,31,10,0,22,7,26,8,9,18,30
2021-10-01T15:25,ZV,11,5,3,5,8,17,12,2,32,49
2021-10-01T15:25,Aq,18,23,9,13,19,36,11,3,32,70
2021-10-01T15:25,ar,11,19,5,9,22,16,10,0,29,30
2021-10-01T15:25,b2,60,145,41,17,51,213,25,15,161,195
2021-10-01T15:25,Zz,45,18,26,54,31,84,25,6,93,113
2021-10-01T15:25,ZE,73,22,13,17,27,48,27,7,55,139
2021-10-01T15:25,a5,20,7,5,42,17,7,10,0,39,68
2021-10-01T15:25,b0,40,4,0,3,0,13,7,0,20,17
2021-10-01T15:25,bp,8,1,0,15,14,18,0,0,13,18
2021-10-01T15:25,at,27,31,8,31,12,53,12,0,47,73
2021-10-01T15:25,Vf,86,184,50,71,84,210,58,34,193,312
2021-10-01T15:25,Y4,15,2,1,30,10,3,6,0,12,224
2021-10-01T15:25,a4,14,88,12,4,6,10,10,0,7,43
2021-10-01T15:25,bQ,3,1,28,19,33,4,12,4,11,50
2021-10-01T15:25,av,18,31,24,3,15,45,13,11,33,71
2021-10-01T15:25,L,10,22,54,38,42,28,33,11,70,130
2021-10-01T15:25,ZW,12,30,14,21,17,52,25,3,29,71
2021-10-01T15:25,aR,46,12,0,93,4,7,20,0,13,24
2021-10-01T15:25,bq,7,24,3,8,3,40,3,0,19,17
2021-10-01T15:25,ax,1,0,0,5,0,2,0,0,0,7
2021-10-01T15:25,bH,2,4,19,8,39,10,16,1,4,47
2021-10-01T15:25,a0,19,9,10,23,17,30,9,3,25,64
2021-10-01T15:25,Yc,227,90,85,90,110,395,105,19,305,273
2021-10-01T15:25,bF,18,4,6,11,8,16,0,5,31,49
2021-10-01T15:25,bE,35,45,7,10,9,548,8,0,40,31
2021-10-01T15:25,aW,15,20,19,8,25,24,28,6,36,60
2021-10-01T15:25,W2,8,11,13,14,6,27,1,5,20,60
2021-10-01T15:25,ZA,41,30,13,14,14,133,13,0,131,82
2021-10-01T15:25,Y2,30,14,6,5,12,65,21,1,43,57
2021-10-01T15:25,VY,10,22,11,14,2,14,1,0,33,32
2021-10-01T15:25,cB,24,18,13,14,10,34,9,4,37,68
2021-10-01T15:25,Ye,9,13,4,4,8,15,3,0,39,25
2021-10-01T15:25,YG,17,2,5,3,5,5,5,1,68,64
2021-10-01T15:25,ag,5,5,9,8,3,19,3,0,124,16
2021-10-01T15:25,S,44,59,16,59,5,119,16,1,63,41
2021-10-01T15:25,Y5,19,23,13,5,19,46,16,2,31,53
2021-10-01T15:25,bv,21,10,2,6,1,13,5,0,25,27
2021-10-01T15:25,Zl,22,30,18,2,9,41,11,0,23,51
2021-10-01T15:25,XQ,18,18,22,12,28,47,10,5,38,63
2021-10-01T15:25,bM,9,16,28,4,20,37,9,3,36,64
2021-10-01T15:25,aQ,28,13,12,18,2,17,24,0,12,51
2021-10-01T15:25,Zv,40,103,77,16,57,270,48,10,176,327
2021-10-01T15:25,Zf,79,46,49,101,83,93,65,8,199,307
2021-10-01T15:25,bk,6,0,0,1,1,0,6,0,15,13
2021-10-01T15:25,Zs,57,59,53,17,68,183,29,20,61,217
2021-10-01T15:30,bM,10,17,23,4,24,37,7,5,32,70
2021-10-01T15:30,aw,61,38,15,4,9,83,8,0,125,65
2021-10-01T15:30,cJ,31,8,7,11,12,10,7,0,9,19
2021-10-01T15:30,Zf,77,41,53,114,84,78,78,13,212,297
2021-10-01T15:30,a2,134,76,40,55,34,187,62,10,503,680
2021-10-01T15:30,aW,12,20,12,8,18,26,21,7,34,48
2021-10-01T15:30,cK,18,21,12,5,9,45,9,4,53,42
2021-10-01T15:30,cL,14,18,11,3,7,32,2,2,30,47
2021-10-01T15:30,bQ,2,0,25,15,34,2,13,3,14,57
2021-10-01T15:30,ZE,63,17,19,20,31,51,30,8,54,122
2021-10-01T15:30,b4,18,2,10,6,7,67,4,0,19,15
2021-10-01T15:30,bV,11,9,6,16,5,34,11,2,44,127
2021-10-01T15:30,Zb,107,92,90,356,92,121,190,19,150,657
2021-10-01T15:30,be,16,11,16,32,17,70,14,4,37,37
2021-10-01T15:30,aq,2,367,0,4,0,18,0,0,8,3
2021-10-01T15:30,YM,7,20,5,6,5,44,0,1,30,65
2021-10-01T15:30,Zs,52,59,54,22,65,180,38,19,81,198
2021-10-01T15:30,ax,1,1,0,5,0,2,0,0,0,4
2021-10-01T15:30,bY,18,12,8,8,9,5,0,0,0,27
2021-10-01T15:30,Zo,17,13,22,6,10,22,9,4,32,76
2021-10-01T15:30,b5,3,0,0,1,0,7,0,0,0,1
2021-10-01T15:30,S,30,56,5,48,0,127,17,2,67,36
2021-10-01T15:30,Z4,30,14,18,36,20,69,20,3,53,208
2021-10-01T15:30,aQ,30,25,10,21,3,17,13,0,3,54
2021-10-01T15:30,Yg,18,9,4,11,5,62,8,0,75,40
2021-10-01T15:30,cE,29,11,0,14,10,17,7,0,28,21
2021-10-01T15:30,ad,23,9,109,24,302,18,85,2,62,196
2021-10-01T15:30,b0,39,4,0,4,1,10,2,0,27,19
2021-10-01T15:30,ba,26,20,14,14,25,59,33,10,30,66
2021-10-01T15:30,br,5,8,9,4,5,15,7,1,9,97
2021-10-01T15:30,bw,12,23,23,12,2,17,0,0,16,42
2021-10-01T15:30,a5,22,11,12,53,12,12,14,2,37,73
2021-10-01T15:30,b2,46,102,36,14,34,145,31,16,112,139
2021-10-01T15:30,bb,16,12,9,4,13,27,14,1,38,50
2021-10-01T15:30,cM,43,43,24,7,15,74,22,8,74,102
2021-10-01T15:30,Wz,15,25,2,9,0,50,1,2,25,14
2021-10-01T15:30,Wl,24,45,22,26,12,86,12,22,85,121
2021-10-01T15:30,b1,11,3,1,5,2,2,6,0,67,89
2021-10-01T15:30,Y2,42,20,4,8,15,85,19,1,75,74
2021-10-01T15:30,Vp,11,13,3,5,3,38,3,1,37,42
2021-10-01T15:30,Vf,86,175,56,52,95,210,57,26,195,292
2021-10-01T15:30,bg,21,19,7,6,4,42,8,2,27,38
2021-10-01T15:30,W2,7,24,6,14,4,22,1,3,15,48
2021-10-01T15:30,Wx,43,16,32,142,53,32,45,11,42,573
2021-10-01T15:30,Zl,25,31,17,3,5,38,9,4,20,53
2021-10-01T15:30,L,12,15,56,33,39,27,26,10,61,116
2021-10-01T15:30,cG,15,4,15,4,13,31,12,5,30,30
2021-10-01T15:30,cH,288,657,177,34,117,1099,120,98,814,831
2021-10-01T15:30,bx,31,17,0,22,14,32,8,13,26,25
2021-10-01T15:30,b8,31,51,37,9,28,79,33,12,66,185
2021-10-01T15:30,ZA,31,22,14,18,22,128,14,1,110,79
2021-10-01T15:30,b9,114,90,72,15,58,216,49,21,148,248
2021-10-01T15:30,an,16,17,5,12,14,64,8,3,31,30
2021-10-01T15:30,aR,41,10,5,95,4,8,12,0,7,21
2021-10-01T15:30,bR,18,20,9,44,18,47,19,2,73,121
2021-10-01T15:30,Zv,45,82,66,19,49,242,46,9,163,303
2021-10-01T15:30,bH,2,3,16,6,35,10,15,1,3,45
2021-10-01T15:30,bT,67,53,29,245,29,527,6,1,135,109
2021-10-01T15:30,av,14,17,17,3,11,34,7,7,29,61
2021-10-01T15:30,Yc,248,96,83,102,121,405,96,21,315,290
2021-10-01T15:30,ZW,18,38,28,23,20,74,26,2,42,96
2021-10-01T15:30,Zi,33,9,7,22,9,8,9,0,22,68
2021-10-01T15:30,ZB,17,14,38,28,26,27,8,7,18,57
2021-10-01T15:30,ZI,45,49,103,75,45,62,46,27,78,169
2021-10-01T15:30,aD,11,8,9,2,12,18,13,0,16,60
2021-10-01T15:30,VT,35,42,37,12,17,69,24,0,47,60
2021-10-01T15:30,aB,38,112,0,12,5,443,3,4,57,36
2021-10-01T15:30,cD,12,26,0,12,1,34,6,0,21,24
2021-10-01T15:30,bF,12,10,7,11,7,11,4,8,36,41
2021-10-01T15:30,Y5,17,16,12,6,14,51,12,3,31,52
2021-10-01T15:30,Aq,24,16,28,16,14,44,21,0,30,71
2021-10-01T15:30,bE,37,62,0,10,10,516,6,0,39,26
2021-10-01T15:30,cN,9,8,1,3,1,31,1,0,34,28
2021-10-01T15:30,aM,9,13,11,34,13,13,10,2,14,40
2021-10-01T15:30,2,13,8,9,13,11,26,6,3,22,39
2021-10-01T15:30,a0,13,17,11,13,19,28,14,10,23,62
2021-10-01T15:30,cC,21,16,6,4,9,22,10,0,47,68
2021-10-01T15:30,cB,29,21,17,19,13,41,26,7,49,55
2021-10-01T15:30,bf,14,18,9,6,7,40,4,1,27,28
2021-10-01T15:30,bh,24,7,9,8,58,22,18,3,22,60
2021-10-01T15:30,bv,21,12,4,9,5,20,1,0,38,43
2021-10-01T15:30,XQ,26,20,37,18,35,57,19,6,47,108
2021-10-01T15:30,bz,14,7,4,3,4,16,4,0,14,32
2021-10-01T15:30,VY,12,31,5,13,1,15,0,2,24,50
2021-10-01T15:30,Zz,41,19,26,39,31,85,28,3,86,98
2021-10-01T15:30,bp,13,2,0,18,16,16,0,0,14,18
2021-10-01T15:30,Ys,16,24,13,12,7,28,12,4,60,65
2021-10-01T15:30,WX,21,16,0,6,5,32,8,5,43,57
2021-10-01T15:30,bq,10,28,4,8,2,38,3,0,17,17
2021-10-01T15:30,Wy,27,6,23,17,27,27,1,0,33,72
2021-10-01T15:30,ZV,13,11,2,4,9,19,16,0,23,53
2021-10-01T15:30,bo,16,7,93,56,63,13,75,9,35,96
2021-10-01T15:30,bu,16,7,11,29,10,53,15,0,24,42
2021-10-01T15:30,Z2,94,52,48,194,44,65,114,4,64,201
2021-10-01T15:30,cO,31,22,31,5,25,59,28,6,57,113
2021-10-01T15:30,Y4,14,7,4,27,4,4,17,0,8,229
2021-10-01T15:30,ZM,14,15,18,20,8,31,18,5,33,72
2021-10-01T15:30,YG,25,2,3,5,3,4,8,0,77,69
2021-10-01T15:30,Zn,15,19,16,10,3,47,13,0,30,49
2021-10-01T15:30,at,23,29,3,22,11,45,8,1,54,78
2021-10-01T15:35,bq,11,21,4,10,3,38,4,0,20,20
2021-10-01T15:35,aW,9,23,16,11,14,20,19,5,37,61
2021-10-01T15:35,L,24,28,49,31,46,39,27,8,59,137
2021-10-01T15:35,bu,16,6,10,29,10,51,14,1,24,42
2021-10-01T15:35,bQ,3,1,23,20,32,9,8,0,17,59
2021-10-01T15:35,bV,14,8,7,12,8,31,10,0,42,111
2021-10-01T15:35,ax,1,1,0,6,0,3,0,0,0,1
2021-10-01T15:35,ZE,66,11,20,16,29,64,27,7,57,121
2021-10-01T15:35,an,13,19,5,10,8,68,7,0,30,29
2021-10-01T15:35,cP,10,26,10,11,14,44,5,2,24,64
2021-10-01T15:35,Wl,23,45,23,28,13,82,14,11,84,111
2021-10-01T15:35,cM,78,88,35,11,31,158,32,12,143,179
2021-10-01T15:35,Wy,27,0,20,24,27,26,0,0,29,63
2021-10-01T15:35,at,29,23,10,19,8,57,6,1,66,89
2021-10-01T15:35,Zb,137,109,104,361,95,138,209,14,164,716
2021-10-01T15:35,aV,12,8,2,23,13,15,8,0,16,46
2021-10-01T15:35,Yg,24,12,4,14,6,85,11,1,109,56
2021-10-01T15:35,bh,20,8,6,7,49,21,15,2,20,57
2021-10-01T15:35,Zl,27,33,22,3,9,38,13,5,39,54
2021-10-01T15:35,ad,19,6,92,22,281,15,72,3,56,181
2021-10-01T15:35,bf,13,20,5,6,4,39,9,0,24,35
2021-10-01T15:35,b8,21,26,38,7,16,59,19,8,35,124
2021-10-01T15:35,W2,7,17,6,13,3,29,0,3,19,32
2021-10-01T15:35,cK,139,168,74,17,72,453,78,32,412,423
2021-10-01T15:35,cO,15,14,22,5,19,37,14,4,36,82
2021-10-01T15:35,bp,20,0,0,17,18,32,1,0,19,21
2021-10-01T15:35,bv,25,8,6,23,4,27,4,4,47,53
2021-10-01T15:35,b0,47,4,0,3,0,9,6,0,35,23
2021-10-01T15:35,VT,38,42,35,8,21,57,19,1,40,54
2021-10-01T15:35,ZM,10,12,19,10,12,28,11,5,24,65
2021-10-01T15:35,ZI,42,48,96,79,49,64,37,25,65,145
2021-10-01T15:35,be,22,21,23,39,19,113,20,7,56,54
2021-10-01T15:35,ba,29,24,15,15,31,67,36,9,34,62
2021-10-01T15:35,bR,17,19,6,35,11,38,10,2,63,83
2021-10-01T15:35,Wx,44,13,30,135,49,30,39,8,57,540
2021-10-01T15:35,bo,27,10,118,73,87,17,95,11,43,138
2021-10-01T15:35,cQ,20,11,11,5,9,29,11,3,22,26
2021-10-01T15:35,b5,4,0,0,2,0,6,0,0,0,1
2021-10-01T15:35,Zf,79,48,58,124,70,82,62,13,215,314
2021-10-01T15:35,aS,19,24,10,6,10,20,2,3,26,41
2021-10-01T15:35,cG,13,2,19,22,17,38,16,1,32,33
2021-10-01T15:35,cJ,30,13,0,21,20,14,11,0,31,39
2021-10-01T15:35,cD,12,19,0,11,2,23,3,0,18,20
2021-10-01T15:35,ZV,11,16,1,5,8,32,17,0,33,48
2021-10-01T15:35,Zz,36,12,18,26,27,60,18,2,58,78
2021-10-01T15:35,bx,17,13,8,22,13,30,8,13,25,27
2021-10-01T15:35,cH,213,504,143,24,89,795,79,91,659,612
2021-10-01T15:35,ZA,21,23,17,21,16,102,11,0,123,75
2021-10-01T15:35,aw,59,19,16,7,8,90,0,1,121,71
2021-10-01T15:35,bE,17,35,3,5,16,339,1,0,15,7
2021-10-01T15:35,cR,16,6,7,3,10,16,10,1,37,44
2021-10-01T15:35,cL,27,31,14,5,19,47,8,0,43,101
2021-10-01T15:35,a0,13,16,15,16,12,25,11,8,26,52
2021-10-01T15:35,VY,7,28,14,15,13,13,0,0,34,39
2021-10-01T15:35,bF,16,1,9,10,2,16,0,6,40,34
2021-10-01T15:35,XQ,26,10,24,8,31,34,16,1,28,78
2021-10-01T15:35,Y2,38,24,7,11,14,74,15,0,64,68
2021-10-01T15:35,Y4,24,3,6,32,13,3,22,0,4,224
2021-10-01T15:35,bT,77,52,26,271,29,522,11,1,132,109
2021-10-01T15:35,Zi,28,5,5,19,8,17,9,0,14,65
2021-10-01T15:35,cS,2380,2777,1171,610,1143,5217,1143,363,4620,5830
2021-10-01T15:35,Vf,89,180,57,44,87,224,57,28,205,287
2021-10-01T15:35,aM,10,9,9,35,12,18,10,2,18,40
2021-10-01T15:35,bg,19,17,3,6,1,40,7,1,23,38
2021-10-01T15:35,aY,14,36,7,3,2,37,1,2,13,26
2021-10-01T15:35,cT,29,23,28,9,32,54,20,6,47,129
2021-10-01T15:35,a5,13,4,11,40,13,5,7,0,27,34
2021-10-01T15:35,Yc,197,80,81,100,105,386,102,21,320,262
2021-10-01T15:35,Zv,41,81,68,18,57,237,37,17,147,285
2021-10-01T15:35,aR,48,11,1,97,3,4,4,0,12,9
2021-10-01T15:35,cC,12,10,8,6,4,13,7,1,25,43
2021-10-01T15:35,Aq,22,16,21,19,13,45,17,1,38,69
2021-10-01T15:35,ZW,20,48,29,18,32,79,22,6,47,109
2021-10-01T15:35,av,15,12,12,3,9,28,5,7,30,52
2021-10-01T15:35,cU,6,14,4,5,10,38,7,3,30,38
2021-10-01T15:35,Vp,11,15,3,7,13,29,6,0,29,37
2021-10-01T15:35,aD,10,5,8,3,11,21,14,0,11,67
2021-10-01T15:35,ZB,15,18,26,34,19,22,8,2,16,54
2021-10-01T15:35,b1,15,2,4,4,3,2,3,0,52,90
2021-10-01T15:35,YG,24,3,3,5,2,6,10,1,78,65
2021-10-01T15:35,b9,61,43,32,19,20,92,25,9,62,110
2021-10-01T15:35,Zs,64,72,40,19,46,169,47,15,89,200
2021-10-01T15:35,Z4,28,12,17,37,18,69,23,1,50,210
2021-10-01T15:35,2,12,13,8,9,14,31,3,3,25,33
2021-10-01T15:35,cB,19,20,17,24,16,36,22,0,66,57
2021-10-01T15:35,cV,57,71,43,16,36,226,45,20,154,216
2021-10-01T15:35,Zn,17,20,17,8,2,45,10,0,21,45
2021-10-01T15:35,aB,34,115,3,9,10,447,4,4,67,27
2021-10-01T15:35,Wz,17,16,5,9,0,70,0,5,25,16
2021-10-01T15:35,aQ,38,18,11,20,6,5,13,0,4,47
2021-10-01T15:35,S,25,71,7,47,1,107,13,4,51,24
2021-10-01T15:35,bz,10,11,1,2,11,20,3,0,23,38
2021-10-01T15:35,br,6,9,19,7,9,15,8,4,15,124
2021-10-01T15:35,Z2,98,65,55,173,38,70,102,6,63,216
2021-10-01T15:35,b2,55,103,32,12,38,153,24,19,129,139
2021-10-01T15:35,bM,19,27,19,4,17,51,13,10,48,79
2021-10-01T15:35,cW,12,15,13,9,6,16,5,7,33,48
2021-10-01T15:35,a2,119,65,33,55,31,171,46,10,416,596
2021-10-01T15:35,Ys,14,26,16,12,6,47,14,5,61,70
2021-10-01T15:35,Zo,10,12,13,9,15,18,11,6,45,74
2021-10-01T15:40,b2,49,82,36,12,41,133,17,12,108,154
2021-10-01T15:40,aB,38,105,0,4,16,415,5,4,62,25
2021-10-01T15:40,bo,30,7,127,77,94,15,97,10,44,145
2021-10-01T15:40,Zo,12,21,16,10,6,20,10,10,34,88
2021-10-01T15:40,cO,6,8,15,5,13,25,10,0,22,59
2021-10-01T15:40,Vf,91,195,46,55,81,205,45,26,205,257
2021-10-01T15:40,an,12,18,3,11,9,67,3,1,41,26
2021-10-01T15:40,ZA,23,25,13,18,14,84,6,1,103,65
2021-10-01T15:40,Wl,24,37,26,30,21,61,17,18,84,111
2021-10-01T15:40,cU,27,57,19,17,32,139,37,11,129,145
2021-10-01T15:40,b8,30,30,33,12,29,42,17,3,36,118
2021-10-01T15:40,ay,26,5,7,15,18,11,22,0,18,32
2021-10-01T15:40,ZE,50,9,26,18,33,73,23,0,59,131
2021-10-01T15:40,cS,7297,8724,3766,1185,3873,16802,3458,1180,13837,18460
2021-10-01T15:40,aR,40,13,0,95,1,0,4,1,19,10
2021-10-01T15:40,Zi,28,5,10,26,10,12,12,0,7,87
2021-10-01T15:40,ax,2,6,0,7,0,2,0,0,0,2
2021-10-01T15:40,cJ,37,15,0,16,14,20,12,0,41,51
2021-10-01T15:40,L,29,51,67,37,61,76,55,13,115,225
2021-10-01T15:40,cX,24,14,7,4,7,27,4,3,23,32
2021-10-01T15:40,cB,19,15,21,28,13,34,14,0,56,55
2021-10-01T15:40,XQ,25,10,23,13,25,43,23,5,31,55
2021-10-01T15:40,bQ,2,5,23,20,33,6,5,1,13,57
2021-10-01T15:40,Yc,205,93,89,90,107,424,102,21,341,260
2021-10-01T15:40,aY,13,36,5,4,4,44,1,3,11,24
2021-10-01T15:40,aW,13,21,23,12,11,13,17,4,27,59
2021-10-01T15:40,cV,38,76,45,12,33,183,49,12,148,227
2021-10-01T15:40,aD,12,4,3,2,7,20,15,0,13,66
2021-10-01T15:40,bz,10,8,3,2,9,20,5,0,24,30
2021-10-01T15:40,b4,14,6,21,8,2,81,4,0,13,42
2021-10-01T15:40,at,18,16,7,11,4,58,10,0,50,61
2021-10-01T15:40,cY,28,26,12,5,12,39,5,1,25,38
2021-10-01T15:40,Yg,29,13,4,17,6,93,19,1,119,58
2021-10-01T15:40,Zv,43,105,58,17,47,247,43,14,169,297
2021-10-01T15:40,YG,27,5,10,6,2,7,6,1,84,81
2021-10-01T15:40,cH,119,261,75,23,61,408,53,48,327,352
2021-10-01T15:40,Z4,25,11,14,26,14,58,18,0,40,168
2021-10-01T15:40,bh,16,8,4,8,35,13,14,2,16,52
2021-10-01T15:40,Vp,7,18,2,10,11,18,8,3,27,40
2021-10-01T15:40,ar,9,18,4,8,22,12,8,0,18,29
2021-10-01T15:40,Zf,82,58,90,132,99,116,91,14,292,395
2021-10-01T15:40,bM,11,26,23,8,20,54,14,7,46,106
2021-10-01T15:40,cL,27,8,15,4,12,34,4,0,27,79
2021-10-01T15:40,Ys,11,34,18,18,4,44,19,6,73,80
2021-10-01T15:40,aw,43,25,3,8,4,70,0,0,115,70
2021-10-01T15:40,cK,95,114,56,16,50,342,55,18,291,317
2021-10-01T15:40,cT,34,25,27,13,40,68,22,7,57,143
2021-10-01T15:40,Zb,138,99,99,340,86,131,199,10,149,705
2021-10-01T15:40,bR,12,19,6,23,8,25,10,0,54,71
2021-10-01T15:40,ba,25,19,13,15,26,56,34,8,34,66
2021-10-01T15:40,b9,45,33,29,12,15,78,19,9,48,104
2021-10-01T15:40,bp,15,0,0,13,17,40,0,0,16,21
2021-10-01T15:40,bV,14,14,4,15,5,30,8,2,45,115
2021-10-01T15:40,cG,11,2,12,28,17,38,14,0,21,29
2021-10-01T15:40,bv,22,13,6,22,7,21,11,0,29,41
2021-10-01T15:40,cE,25,11,4,16,10,15,8,0,18,16
2021-10-01T15:40,br,5,19,22,5,11,25,8,8,25,167
2021-10-01T15:40,ZB,10,10,25,32,19,26,11,5,23,49
2021-10-01T15:40,a0,21,13,8,21,18,23,4,0,18,51
2021-10-01T15:40,bT,66,48,22,248,19,496,10,1,109,103
2021-10-01T15:40,a2,86,37,22,41,20,120,31,7,286,378
2021-10-01T15:40,bq,9,15,0,8,2,29,2,0,16,14
2021-10-01T15:40,av,23,16,22,5,13,39,13,7,39,103
2021-10-01T15:40,bE,14,19,0,7,1,216,0,0,9,10
2021-10-01T15:40,cZ,13,34,5,5,0,54,1,6,31,21
2021-10-01T15:40,aM,13,12,9,31,11,15,10,1,21,30
2021-10-01T15:40,VT,39,32,21,9,34,48,9,4,56,46
2021-10-01T15:40,Y2,38,21,12,14,15,79,16,0,65,67
2021-10-01T15:40,Wx,39,12,20,122,32,24,35,8,51,432
2021-10-01T15:40,Zs,80,81,51,25,56,205,44,19,110,299
2021-10-01T15:40,bF,16,2,11,10,0,14,1,3,38,33
2021-10-01T15:40,Wy,24,0,24,20,32,22,0,0,29,58
2021-10-01T15:40,ca,24,4,1,5,0,275,0,0,2,20
2021-10-01T15:40,ad,21,7,79,20,249,17,67,1,56,177
2021-10-01T15:40,cP,10,29,19,12,12,41,5,2,30,75
2021-10-01T15:40,bu,16,10,10,30,10,47,14,2,23,42
2021-10-01T15:40,Zn,12,9,13,8,8,48,4,0,27,48
2021-10-01T15:40,VY,10,38,8,14,17,19,1,1,30,33
2021-10-01T15:40,be,24,28,24,40,24,119,22,8,53,60
2021-10-01T15:40,Y4,19,3,2,33,11,1,10,0,9,305
2021-10-01T15:40,Zl,30,36,24,4,12,46,18,2,42,56
2021-10-01T15:40,aS,22,23,13,5,10,20,6,1,23,42
2021-10-01T15:40,cD,15,18,0,4,2,18,1,1,15,11
2021-10-01T15:40,b1,19,1,4,8,0,4,6,0,45,86
2021-10-01T15:40,bg,14,20,6,4,2,37,4,3,26,39
2021-10-01T15:40,Z2,105,69,49,196,52,67,134,8,70,189
2021-10-01T15:40,ZM,11,10,15,15,11,21,8,2,22,59
2021-10-01T15:40,b0,50,4,0,3,3,11,11,0,43,23
2021-10-01T15:40,Wz,12,17,4,6,2,71,0,2,28,16
2021-10-01T15:40,ZW,19,45,28,16,23,71,16,4,57,135
2021-10-01T15:40,W2,14,19,4,12,4,28,4,3,14,36
2021-10-01T15:40,Y8,17,12,2,6,4,3,8,2,50,60
2021-10-01T15:40,S,32,51,11,46,1,110,16,0,46,23
2021-10-01T15:40,Aq,33,20,26,15,16,36,18,1,39,72
2021-10-01T15:40,b5,5,0,0,3,0,6,0,0,0,1
2021-10-01T15:40,aQ,30,8,2,24,0,20,14,3,6,45
2021-10-01T15:40,bx,28,7,17,21,13,29,8,13,24,30
2021-10-01T15:40,ZV,8,26,1,4,10,24,18,0,43,57
2021-10-01T15:40,ZI,36,43,98,68,54,57,31,15,72,134
2021-10-01T15:40,cC,11,10,12,7,4,12,6,0,25,37
2021-10-01T15:45,Zi,23,10,5,15,7,14,8,1,17,97
2021-10-01T15:45,Zo,10,16,14,7,11,17,10,13,26,83
2021-10-01T15:45,Z4,27,13,15,25,13,50,17,0,42,153
